LDMC_trans,LMA_trans,CHL_trans,grt_trans,Model,AIC,R2,Singular_fit
sqrt,log,just,sqrt,Random Intercept,-274.70535453730815,0.874332662881325,FALSE
inv_sqrt,inv_sqrt,sq,sqrt,Random Intercept,-274.0249030833464,0.8744481400666635,FALSE
inv,cub,sqrt,sqrt,Random Intercept,-273.7830817296589,0.7720491381803505,FALSE
just,inv,just,sqrt,Random Intercept,-273.5628513957583,0.8818940903202284,FALSE
log,sq,inv_sqrt,sqrt,Random Intercept,-273.54890308365054,0.7842556453909635,FALSE
just,sqrt,sqrt,sqrt,Random Intercept,-273.3174680855446,0.8593434643019553,FALSE
just,log,inv,sqrt,Random Intercept,-273.2384365050043,0.8396879296535326,FALSE
inv_sqrt,cub,inv_sqrt,sqrt,Random Intercept,-273.21257692949524,0.73387885985617,FALSE
inv_sqrt,sq,inv,sqrt,Random Intercept,-273.11300962724545,0.7350678413736216,FALSE
log,sq,log,sqrt,Random Intercept,-273.09086556856107,0.808468679808372,FALSE
inv,sq,just,sqrt,Random Intercept,-272.80914104438534,0.8067110911243895,FALSE
inv_sqrt,cub,log,sqrt,Random Intercept,-272.63172728875935,0.7653997772574508,FALSE
sqrt,sqrt,just,sqrt,Random Intercept,-272.54654807338466,0.8633240835369826,FALSE
sq,inv,inv,sqrt,Random Slope,-272.3529313561193,0.8850749063344981,FALSE
sq,inv,inv,sqrt,Random Slope + Intercept,-272.3529313561193,0.8850749063344981,FALSE
sq,inv,inv_sqrt,sqrt,Random Intercept,-272.2399008450384,0.8532819064344971,FALSE
inv,log,sq,sqrt,Random Intercept,-272.19087988473166,0.8573225030187938,FALSE
just,just,sqrt,sqrt,Random Slope,-272.13724511088645,0.9586399104158345,FALSE
just,just,sqrt,sqrt,Random Slope + Intercept,-272.13724511088645,0.9586399104158345,FALSE
sqrt,just,inv,sqrt,Random Intercept,-272.0444081726696,0.8025881803816362,FALSE
just,inv_sqrt,just,sqrt,Random Intercept,-271.99123112629877,0.8764301844518821,FALSE
just,just,inv_sqrt,sqrt,Random Intercept,-271.90105100488745,0.8264205210544028,FALSE
log,just,just,sqrt,Random Intercept,-271.48279934554677,0.850721407108089,FALSE
sq,sqrt,inv_sqrt,sqrt,Random Slope,-271.3565793223225,0.902153756105642,FALSE
sq,sqrt,inv_sqrt,sqrt,Random Slope + Intercept,-271.3565793223225,0.902153756105642,FALSE
just,just,log,sqrt,Random Intercept,-271.1048598592566,0.8414572555485526,FALSE
sq,log,log,sqrt,Random Slope,-270.96561206919534,0.926882710807364,FALSE
sq,log,log,sqrt,Random Slope + Intercept,-270.96561206919534,0.926882710807364,FALSE
log,sq,sqrt,sqrt,Random Intercept,-270.8484817048667,0.8173459388712773,FALSE
just,sqrt,inv,sqrt,Random Intercept,-270.70791840631864,0.8219094313104723,FALSE
sq,inv_sqrt,inv_sqrt,sqrt,Random Intercept,-270.59957810138815,0.846120678727807,FALSE
sq,inv,log,sqrt,Random Intercept,-270.5773640478274,0.8608072315650229,FALSE
inv_sqrt,cub,sqrt,sqrt,Random Intercept,-270.5405782717448,0.7781820717827778,FALSE
inv,cub,inv,sqrt,Random Intercept,-270.49687018978193,0.6748339475307491,FALSE
inv,sqrt,sq,sqrt,Random Intercept,-270.11170406054725,0.8448464896107741,FALSE
sqrt,sq,inv_sqrt,sqrt,Random Intercept,-270.09214677644286,0.7865378921503322,FALSE
inv_sqrt,sq,just,sqrt,Random Intercept,-269.63863332515695,0.8139495471474054,FALSE
sqrt,sq,log,sqrt,Random Intercept,-269.5165848574444,0.8090832840054492,FALSE
log,inv,sq,sqrt,Random Intercept,-269.45001900833284,0.8836377123699097,FALSE
inv_sqrt,log,sq,sqrt,Random Intercept,-269.21009791117416,0.865029338886371,FALSE
log,cub,inv_sqrt,sqrt,Random Slope,-269.20143599584077,0.901773411717424,FALSE
log,cub,inv_sqrt,sqrt,Random Slope + Intercept,-269.20143599584077,0.901773411717424,FALSE
sq,inv_sqrt,log,sqrt,Random Intercept,-269.10130860653067,0.8548093517313595,FALSE
just,just,sqrt,sqrt,Random Intercept,-268.4152803554496,0.8456455915535002,FALSE
sq,inv_sqrt,log,sqrt,Random Slope,-268.14706239344184,0.9551364360997833,FALSE
sq,inv_sqrt,log,sqrt,Random Slope + Intercept,-268.14706239344184,0.9551364360997833,FALSE
log,inv_sqrt,sq,sqrt,Random Intercept,-267.7047097196971,0.8773654805115721,FALSE
sqrt,just,just,sqrt,Random Intercept,-267.6377487819542,0.8497447739338333,FALSE
just,log,just,sqrt,Random Intercept,-267.37329391784704,0.8682902423327479,FALSE
inv_sqrt,cub,inv,sqrt,Random Intercept,-267.3199332732154,0.6852418980234666,FALSE
sqrt,sq,sqrt,sqrt,Random Intercept,-267.1985572596262,0.8170926371399143,FALSE
log,sq,inv,sqrt,Random Intercept,-267.1919145159175,0.7448555345592076,FALSE
log,cub,inv_sqrt,sqrt,Random Intercept,-267.1472238112054,0.739657886543936,FALSE
sq,inv,sqrt,sqrt,Random Intercept,-267.1389440353931,0.8613422387150569,FALSE
inv_sqrt,sqrt,sq,sqrt,Random Intercept,-267.1002146568639,0.8529282747082082,FALSE
inv,cub,just,sqrt,Random Intercept,-266.6262495526219,0.7737755561083673,FALSE
log,cub,log,sqrt,Random Intercept,-266.5116230183493,0.7695305997150598,FALSE
sq,inv,inv,sqrt,Random Intercept,-266.4394508408094,0.8382350337052062,FALSE
sq,log,inv_sqrt,sqrt,Random Intercept,-265.91328450031114,0.8356479669437236,FALSE
sq,inv_sqrt,sqrt,sqrt,Random Intercept,-265.79367139459924,0.855727249914819,FALSE
sq,sqrt,inv,sqrt,Random Slope,-265.79079391668427,0.9153069325237735,FALSE
sq,sqrt,inv,sqrt,Random Slope + Intercept,-265.79079391668427,0.9153069325237735,FALSE
just,just,inv,sqrt,Random Intercept,-265.5214282977076,0.8000513149652412,FALSE
just,sqrt,just,sqrt,Random Intercept,-265.395264107262,0.8574449868345648,FALSE
inv,just,sq,sqrt,Random Intercept,-265.3557645693065,0.8301383962064868,FALSE
sqrt,inv,sq,sqrt,Random Intercept,-265.1722881901903,0.8815826057550872,FALSE
sq,inv_sqrt,inv,sqrt,Random Intercept,-264.6681775099917,0.8290588454189708,FALSE
sq,log,log,sqrt,Random Intercept,-264.5869022872333,0.8459542114127389,FALSE
log,cub,sqrt,sqrt,Random Intercept,-264.37802204529436,0.7815265102140092,FALSE
inv,inv,cub,sqrt,Random Intercept,-264.05440120260374,0.8653983968859037,FALSE
sq,sqrt,inv_sqrt,sqrt,Random Intercept,-263.87534051441236,0.8218671663790135,FALSE
sqrt,sq,inv,sqrt,Random Intercept,-263.84067557810533,0.7495325096566914,FALSE
sqrt,cub,inv,sqrt,Random Slope,-263.79763107290296,0.95867271830054,FALSE
sqrt,cub,inv,sqrt,Random Slope + Intercept,-263.79763107290296,0.95867271830054,FALSE
sqrt,cub,inv_sqrt,sqrt,Random Intercept,-263.7180361280191,0.7419536788115573,FALSE
just,sq,inv_sqrt,sqrt,Random Intercept,-263.62124920234817,0.783877938948828,FALSE
sqrt,inv_sqrt,sq,sqrt,Random Intercept,-263.5446651339586,0.8755666174171182,FALSE
log,sq,just,sqrt,Random Intercept,-263.45516882345265,0.8176144543308919,FALSE
inv_sqrt,cub,just,sqrt,Random Intercept,-263.3730867307439,0.7798708372771753,FALSE
sqrt,cub,log,sqrt,Random Intercept,-263.0085816933987,0.7702350478883516,FALSE
log,log,sq,sqrt,Random Intercept,-262.9489449025788,0.8683605473972225,FALSE
just,sq,log,sqrt,Random Intercept,-262.92273361076036,0.8052596439535683,FALSE
sq,sqrt,log,sqrt,Random Intercept,-262.70963024686984,0.8342565394784592,FALSE
inv_sqrt,just,sq,sqrt,Random Intercept,-262.29783364320076,0.8384094716259881,FALSE
inv,inv_sqrt,cub,sqrt,Random Intercept,-262.26763043776606,0.8572559978505356,FALSE
sq,log,sqrt,sqrt,Random Intercept,-261.4406420172932,0.8474876288745824,FALSE
log,cub,inv,sqrt,Random Intercept,-261.28870653975446,0.6933153117111551,FALSE
inv_sqrt,inv,cub,sqrt,Random Intercept,-261.13251480489686,0.8730317609384217,FALSE
log,sqrt,sq,sqrt,Random Intercept,-260.8805279638549,0.8566128569169941,FALSE
sqrt,cub,sqrt,sqrt,Random Intercept,-260.82121145372304,0.7813749468894329,FALSE
just,just,just,sqrt,Random Intercept,-260.65886293816374,0.8440830749395591,FALSE
just,sq,sqrt,sqrt,Random Intercept,-260.5300766924788,0.8124832422831877,FALSE
just,cub,log,sqrt,Random Slope,-260.24230826112154,0.9550900254630071,FALSE
just,cub,log,sqrt,Random Slope + Intercept,-260.24230826112154,0.9550900254630071,FALSE
sq,log,inv,sqrt,Random Intercept,-259.8824979787085,0.815925904479913,FALSE
sqrt,sq,just,sqrt,Random Intercept,-259.77537461563634,0.816993652822742,FALSE
sq,sqrt,sqrt,sqrt,Random Intercept,-259.7403977385023,0.8366578290428442,FALSE
inv_sqrt,inv_sqrt,cub,sqrt,Random Intercept,-259.3569600028741,0.8655158996619736,FALSE
sq,just,inv_sqrt,sqrt,Random Intercept,-259.0979992082832,0.8051035287718391,FALSE
sqrt,log,sq,sqrt,Random Intercept,-258.90921676112333,0.8668228428966476,FALSE
sq,inv,just,sqrt,Random Intercept,-258.87651534912874,0.8584360351631046,FALSE
cub,inv,inv_sqrt,sqrt,Random Intercept,-258.23711654983657,0.8198779217526128,FALSE
sq,just,log,sqrt,Random Intercept,-258.0640141156549,0.819984291138011,FALSE
sqrt,cub,inv,sqrt,Random Intercept,-257.91651528249605,0.6977706520099901,FALSE
inv,sq,sq,sqrt,Random Intercept,-257.899069911801,0.7966011911485804,FALSE
sq,sqrt,inv,sqrt,Random Intercept,-257.79190472887217,0.7988559808377979,FALSE
sq,inv_sqrt,just,sqrt,Random Intercept,-257.6158867107625,0.8527774749515619,FALSE
just,inv,sq,sqrt,Random Intercept,-257.57809466976715,0.8749639543274296,FALSE
inv,log,cub,sqrt,Random Intercept,-257.56130088740963,0.8463143299934867,FALSE
just,sq,inv,sqrt,Random Intercept,-257.4908648002005,0.7484809606101165,FALSE
just,cub,inv_sqrt,sqrt,Random Intercept,-257.3717920036182,0.7403158059642134,FALSE
log,cub,just,sqrt,Random Intercept,-257.1918801290998,0.7830059502233513,FALSE
sqrt,sqrt,sq,sqrt,Random Intercept,-256.95448430545264,0.8553305445314009,FALSE
cub,inv_sqrt,inv_sqrt,sqrt,Random Intercept,-256.89912553845346,0.812443388703735,FALSE
just,cub,log,sqrt,Random Intercept,-256.5793576871161,0.7672297872537758,FALSE
cub,inv,log,sqrt,Random Intercept,-256.5660731832893,0.8293207492254557,FALSE
just,cub,sqrt,sqrt,Random Slope,-256.3247062949696,0.9498085904877354,FALSE
just,cub,sqrt,sqrt,Random Slope + Intercept,-256.3247062949696,0.9498085904877354,FALSE
log,just,sq,sqrt,Random Intercept,-256.10344758609193,0.8423440727506963,FALSE
just,inv_sqrt,sq,sqrt,Random Intercept,-256.0954851285832,0.8690122898279902,FALSE
inv,sqrt,cub,sqrt,Random Intercept,-255.62201061418273,0.8326820234164104,FALSE
cub,inv_sqrt,log,sqrt,Random Intercept,-255.36821675712326,0.8230742125120674,FALSE
sq,just,sqrt,sqrt,Random Intercept,-255.27036383431164,0.8234962877375976,FALSE
log,inv,cub,sqrt,Random Intercept,-254.82075404702948,0.8760757570315261,FALSE
inv_sqrt,sq,sq,sqrt,Random Intercept,-254.73662412325297,0.8045460110414928,FALSE
inv_sqrt,log,cub,sqrt,Random Intercept,-254.63268739587664,0.8551313679615664,FALSE
just,cub,sqrt,sqrt,Random Intercept,-254.33401675205255,0.7775192647991968,FALSE
sqrt,cub,just,sqrt,Random Intercept,-253.61030092625714,0.7824864642928004,FALSE
sq,log,just,sqrt,Random Intercept,-253.37960440930243,0.8445838836505238,FALSE
cub,inv,sqrt,sqrt,Random Intercept,-253.18752916173668,0.829981059138952,FALSE
log,inv_sqrt,cub,sqrt,Random Intercept,-253.10971409740836,0.8690380314991514,FALSE
just,sq,just,sqrt,Random Intercept,-253.07821019087646,0.8119296913247148,FALSE
sq,just,inv,sqrt,Random Intercept,-253.01796104887262,0.7783091282837659,FALSE
inv_sqrt,sqrt,cub,sqrt,Random Intercept,-252.65250733863502,0.8419196088785552,FALSE
cub,log,inv_sqrt,sqrt,Random Intercept,-252.59141499690475,0.8020529275589087,FALSE
cub,inv,inv,sqrt,Random Intercept,-252.54076496524254,0.8010031501508662,FALSE
sqrt,just,sq,sqrt,Random Intercept,-252.27778173346405,0.8412958744101617,FALSE
inv,cub,sq,sqrt,Random Intercept,-252.1121726126239,0.7632688136517016,FALSE
cub,inv_sqrt,sqrt,sqrt,Random Intercept,-252.10589309301713,0.8241137641763763,FALSE
sq,sqrt,just,sqrt,Random Intercept,-251.81861734990838,0.833908134047221,FALSE
just,cub,inv,sqrt,Random Intercept,-251.6416710694893,0.6978964769972913,FALSE
just,log,sq,sqrt,Random Intercept,-251.6241115843152,0.8603607801488511,FALSE
sq,sq,inv_sqrt,sqrt,Random Intercept,-251.53186775081514,0.7658542429093773,FALSE
cub,log,log,sqrt,Random Intercept,-251.20709771840143,0.8142679974746712,FALSE
cub,inv_sqrt,inv,sqrt,Random Intercept,-251.09746025492086,0.7915045020189907,FALSE
inv,just,cub,sqrt,Random Intercept,-251.03198122903962,0.8167308903033371,FALSE
cub,sqrt,inv_sqrt,sqrt,Random Intercept,-250.97198426658724,0.7888786867824902,FALSE
sq,sq,log,sqrt,Random Intercept,-250.63105844600676,0.7862761431947866,FALSE
sqrt,inv,cub,sqrt,Random Intercept,-250.62392997683367,0.8741468707007959,FALSE
just,sqrt,sq,sqrt,Random Intercept,-249.83815702165737,0.8490037640126112,FALSE
cub,sqrt,log,sqrt,Random Intercept,-249.72561422096635,0.8030447779135959,FALSE
sqrt,inv_sqrt,cub,sqrt,Random Intercept,-249.02388850939042,0.8673770317282662,FALSE
inv_sqrt,cub,sq,sqrt,Random Intercept,-248.86678786682194,0.7700744482279417,FALSE
log,sq,sq,sqrt,Random Intercept,-248.5596038498885,0.8085385772044404,FALSE
log,log,cub,sqrt,Random Intercept,-248.43357879941465,0.8591078621155791,FALSE
sq,sq,sqrt,sqrt,Random Intercept,-248.126205684213,0.7924836252432593,FALSE
cub,log,sqrt,sqrt,Random Intercept,-248.08612992543,0.8158996612008999,FALSE
inv_sqrt,just,cub,sqrt,Random Intercept,-248.0077355344963,0.8261832374515562,FALSE
sq,just,just,sqrt,Random Slope,-247.99827506899715,0.9407035621851383,FALSE
sq,just,just,sqrt,Random Slope + Intercept,-247.99827506899715,0.9407035621851383,FALSE
sq,just,just,sqrt,Random Intercept,-247.497955533633,0.821017900047583,FALSE
just,cub,just,sqrt,Random Intercept,-247.0956635976005,0.778130123078809,FALSE
cub,sqrt,sqrt,sqrt,Random Intercept,-246.75921002907995,0.8054826506153403,FALSE
cub,log,inv,sqrt,Random Intercept,-246.7103897541553,0.7785146579599009,FALSE
cub,just,inv_sqrt,sqrt,Random Intercept,-246.61376463028398,0.7733913054725209,FALSE
log,sqrt,cub,sqrt,Random Intercept,-246.4842155210008,0.8462850724608715,FALSE
sq,cub,inv_sqrt,sqrt,Random Intercept,-245.71896892915004,0.726732216119226,FALSE
sq,sq,inv,sqrt,Random Intercept,-245.6235417887766,0.7312104661350007,FALSE
cub,just,log,sqrt,Random Intercept,-245.4822253951893,0.7897824799605865,FALSE
just,just,sq,sqrt,Random Intercept,-245.32182563021274,0.8351597766745037,FALSE
cub,sqrt,inv,sqrt,Random Intercept,-245.04983466951984,0.7622882933570737,FALSE
cub,inv,just,sqrt,Random Intercept,-244.99187299999818,0.8262319816740947,FALSE
sqrt,sq,sq,sqrt,Random Intercept,-244.88454640973544,0.807825993022067,FALSE
sq,cub,log,sqrt,Random Intercept,-244.77587094124033,0.7518933441760998,FALSE
sqrt,log,cub,sqrt,Random Intercept,-244.45925029080797,0.8577208800848206,FALSE
cub,inv_sqrt,just,sqrt,Random Intercept,-243.98906312170135,0.820297468876148,FALSE
inv,sq,cub,sqrt,Random Intercept,-243.93398814975572,0.780727756125376,FALSE
just,inv,cub,sqrt,Random Intercept,-243.0999795597869,0.8672153715881332,FALSE
sq,inv,sq,sqrt,Random Intercept,-243.0050231566884,0.8497939571808115,FALSE
log,cub,sq,sqrt,Random Intercept,-242.68829180929853,0.7735456809438453,FALSE
cub,just,sqrt,sqrt,Random Intercept,-242.66987910183465,0.7932130799482844,FALSE
sqrt,sqrt,cub,sqrt,Random Intercept,-242.6137143138571,0.8451664593930691,FALSE
sq,cub,sqrt,sqrt,Random Intercept,-242.4301405214456,0.7607002900284567,FALSE
log,just,cub,sqrt,Random Intercept,-241.85513783947624,0.8308242258063883,FALSE
sq,inv_sqrt,sq,sqrt,Random Intercept,-241.82848991085896,0.8435590276627802,FALSE
just,inv_sqrt,cub,sqrt,Random Intercept,-241.64211566443794,0.8604917506098164,FALSE
inv_sqrt,sq,cub,sqrt,Random Intercept,-240.79393299945602,0.7898284630812341,FALSE
cub,just,inv,sqrt,Random Intercept,-240.69666146692597,0.7434777357396539,FALSE
sq,sq,just,sqrt,Random Intercept,-240.63447199634143,0.790847751924357,FALSE
sq,cub,inv,sqrt,Random Intercept,-240.1323593493301,0.686201598889986,FALSE
cub,log,just,sqrt,Random Intercept,-240.07444324047907,0.8121039756858728,FALSE
cub,sq,inv_sqrt,sqrt,Random Intercept,-239.7651984307114,0.7387836168243946,FALSE
sqrt,cub,sq,sqrt,Random Intercept,-239.10393188911195,0.772933819755565,FALSE
cub,sqrt,just,sqrt,Random Intercept,-238.87128426442007,0.8018079219717065,FALSE
cub,sq,log,sqrt,Random Intercept,-238.75608610343824,0.7597843096621545,FALSE
inv,cub,cub,sqrt,Random Intercept,-238.47389603459038,0.7454434929683332,FALSE
just,sq,sq,sqrt,Random Intercept,-238.19102441543555,0.8022478742397614,FALSE
sqrt,just,cub,sqrt,Random Intercept,-238.07517731354025,0.8299514613893666,FALSE
sq,log,sq,sqrt,Random Intercept,-237.7246225553378,0.8347684473325963,FALSE
just,log,cub,sqrt,Random Intercept,-237.23571539055732,0.8509112739326695,FALSE
sq,sqrt,sq,sqrt,Random Intercept,-236.33510544804312,0.8235032885873065,FALSE
cub,sq,sqrt,sqrt,Random Intercept,-236.20215804810394,0.7654862386108224,FALSE
just,sqrt,cub,sqrt,Random Intercept,-235.55104053200307,0.8384794049604904,FALSE
inv_sqrt,cub,cub,sqrt,Random Intercept,-235.24453583598242,0.7532994318350476,FALSE
sq,cub,just,sqrt,Random Intercept,-235.14316778655427,0.7600530160559105,FALSE
cub,just,just,sqrt,Random Intercept,-234.91442398826905,0.7897617255616586,FALSE
log,sq,cub,sqrt,Random Intercept,-234.64391289278032,0.7945340401095398,FALSE
cub,cub,inv_sqrt,sqrt,Random Intercept,-234.42589165159598,0.7059159180927688,FALSE
cub,sq,inv,sqrt,Random Intercept,-233.99729301880421,0.7025345757063599,FALSE
cub,cub,log,sqrt,Random Intercept,-233.38831743555812,0.730537437787263,FALSE
just,cub,sq,sqrt,Random Intercept,-232.58203240755086,0.7680525966404317,FALSE
sq,just,sq,sqrt,Random Intercept,-232.2110957627857,0.8100657599220703,FALSE
just,just,cub,sqrt,Random Intercept,-231.1640016939914,0.8234491713814404,FALSE
sqrt,sq,cub,sqrt,Random Intercept,-230.99776016679897,0.7940110186889177,FALSE
cub,cub,sqrt,sqrt,Random Intercept,-230.98379152656028,0.7382938973045701,FALSE
cub,inv,sq,sqrt,Random Intercept,-229.20286692177984,0.8148422668307037,FALSE
log,cub,cub,sqrt,Random Intercept,-229.0836932900542,0.7574358064441212,FALSE
cub,cub,inv,sqrt,Random Intercept,-228.94035907422955,0.6654085353898516,FALSE
cub,sq,just,sqrt,Random Intercept,-228.6981328289378,0.7627225182333633,FALSE
sq,inv,cub,sqrt,Random Intercept,-228.6195460662782,0.8401400940568269,FALSE
cub,inv_sqrt,sq,sqrt,Random Intercept,-228.28601278151442,0.8082521674088395,FALSE
sq,inv_sqrt,cub,sqrt,Random Intercept,-227.47151013479314,0.8330340744773346,FALSE
sq,sq,sq,sqrt,Random Intercept,-225.75485609770186,0.77905224548918794,FALSE
sqrt,cub,cub,sqrt,Random Intercept,-225.51671954271745,0.7570127390926215,FALSE
cub,log,sq,sqrt,Random Intercept,-224.49728972335197,0.7993980357356897,FALSE
just,sq,cub,sqrt,Random Intercept,-224.3322011219714,0.78807814678475685,FALSE
cub,cub,just,sqrt,Random Intercept,-223.66800037558892,0.7363201899096687,FALSE
cub,sqrt,sq,sqrt,Random Intercept,-223.45233898348047,0.7884695470873905,FALSE
sq,log,cub,sqrt,Random Intercept,-223.42981538244192,0.8232246880258849,FALSE
sq,sqrt,cub,sqrt,Random Intercept,-222.1332493411962,0.8108169246494736,FALSE
sq,cub,sq,sqrt,Random Intercept,-220.60986038103033,0.7478441265172747,FALSE
cub,just,sq,sqrt,Random Intercept,-219.674778638137,0.7758554299803722,FALSE
just,cub,cub,sqrt,Random Intercept,-219.010333085818,0.751813714557963,FALSE
sq,just,cub,sqrt,Random Intercept,-218.12648782327597,0.7961597246298381,FALSE
cub,inv,cub,sqrt,Random Intercept,-214.85715601785103,0.8018702414680186,FALSE
cub,inv_sqrt,cub,sqrt,Random Intercept,-213.9783839487029,0.794307976668037,FALSE
cub,sq,sq,sqrt,Random Intercept,-213.8298000276049,0.7479887942843888,FALSE
sq,sq,cub,sqrt,Random Intercept,-211.9418873349456,0.7627500884708975,FALSE
cub,log,cub,sqrt,Random Intercept,-210.256048864366,0.7843628992325098,FALSE
cub,sqrt,cub,sqrt,Random Intercept,-209.30313826480008,0.7722657465085035,FALSE
cub,cub,sq,sqrt,Random Intercept,-209.1197055721306,0.7212373810430315,FALSE
sq,cub,cub,sqrt,Random Intercept,-207.06105181651117,0.7296706678394438,FALSE
cub,just,cub,sqrt,Random Intercept,-205.63781703436936,0.7584641565291906,FALSE
cub,sq,cub,sqrt,Random Intercept,-200.04804979919055,0.7284398006948978,FALSE
cub,cub,cub,sqrt,Random Intercept,-195.58540773019297,0.7001897436107211,FALSE
cub,just,cub,sqrt,Random Slope,-154.03501828895756,0.999999990988061,FALSE
cub,just,cub,sqrt,Random Slope + Intercept,-154.03501828895756,0.999999990988061,FALSE
sqrt,inv,inv,log,Random Slope,191.27125222756985,0.937238067563863,FALSE
sqrt,inv,inv,log,Random Slope + Intercept,191.27125222756985,0.937238067563863,FALSE
log,inv,inv,log,Random Slope,191.33561332507983,0.9353101178893432,FALSE
log,inv,inv,log,Random Slope + Intercept,191.33561332507983,0.9353101178893432,FALSE
sqrt,inv,inv_sqrt,log,Random Slope,192.65181078633,0.9319964463630064,FALSE
sqrt,inv,inv_sqrt,log,Random Slope + Intercept,192.65181078633,0.9319964463630064,FALSE
sqrt,inv_sqrt,inv,log,Random Slope,192.9836926229063,0.9366187295927012,FALSE
sqrt,inv_sqrt,inv,log,Random Slope + Intercept,192.9836926229063,0.9366187295927012,FALSE
just,inv,inv_sqrt,log,Random Slope,196.66151286553273,0.9132710435414509,FALSE
just,inv,inv_sqrt,log,Random Slope + Intercept,196.66151286553273,0.9132710435414509,FALSE
inv,inv,inv_sqrt,log,Random Intercept,197.33075840019933,0.851651732462417,FALSE
sqrt,log,inv,log,Random Slope,197.88804097443807,0.9405310709308808,FALSE
sqrt,log,inv,log,Random Slope + Intercept,197.88804097443807,0.9405310709308808,FALSE
inv,sqrt,inv,log,Random Slope,198.2479445132087,0.8743549593541062,FALSE
inv,sqrt,inv,log,Random Slope + Intercept,198.2479445132087,0.8743549593541062,FALSE
just,inv_sqrt,inv_sqrt,log,Random Slope,198.28644946951812,0.9033521358750081,FALSE
just,inv_sqrt,inv_sqrt,log,Random Slope + Intercept,198.28644946951812,0.9033521358750081,FALSE
log,log,inv,log,Random Slope,198.37213583736232,0.9356671644852871,FALSE
log,log,inv,log,Random Slope + Intercept,198.37213583736232,0.9356671644852871,FALSE
inv,inv,log,log,Random Intercept,199.1135194411398,0.8635021590400185,FALSE
inv,inv_sqrt,inv_sqrt,log,Random Intercept,199.1207864713491,0.8403880805092299,FALSE
just,inv,inv,log,Random Slope,199.4083631800989,0.9083411051735015,FALSE
just,inv,inv,log,Random Slope + Intercept,199.4083631800989,0.9083411051735015,FALSE
inv_sqrt,inv,inv_sqrt,log,Random Intercept,199.41878301721536,0.864530438891903,FALSE
sqrt,sqrt,inv,log,Random Slope,200.3417803875326,0.9391596713412443,FALSE
sqrt,sqrt,inv,log,Random Slope + Intercept,200.3417803875326,0.9391596713412443,FALSE
log,sqrt,inv,log,Random Slope,200.7221647312915,0.9317812247269677,FALSE
log,sqrt,inv,log,Random Slope + Intercept,200.7221647312915,0.9317812247269677,FALSE
inv,inv_sqrt,log,log,Random Intercept,200.80324943133346,0.8539404563502084,FALSE
inv_sqrt,inv_sqrt,inv_sqrt,log,Random Intercept,201.28432125782882,0.854114579450004,FALSE
inv_sqrt,inv,log,log,Random Intercept,201.44895169099107,0.8740422064162678,FALSE
sqrt,sqrt,inv_sqrt,log,Random Slope,201.60886264747393,0.9324714209339794,FALSE
sqrt,sqrt,inv_sqrt,log,Random Slope + Intercept,201.60886264747393,0.9324714209339794,FALSE
log,sqrt,inv_sqrt,log,Random Slope,201.98636396856207,0.9233781794730203,FALSE
log,sqrt,inv_sqrt,log,Random Slope + Intercept,201.98636396856207,0.9233781794730203,FALSE
inv_sqrt,inv_sqrt,log,log,Random Intercept,203.1867876956242,0.8651715176996804,FALSE
inv,just,inv_sqrt,log,Random Slope,203.26962507380932,0.8471934140275023,FALSE
inv,just,inv_sqrt,log,Random Slope + Intercept,203.26962507380932,0.8471934140275023,FALSE
inv,inv,sqrt,log,Random Intercept,203.58944854265383,0.8648324266295155,FALSE
inv,log,inv_sqrt,log,Random Intercept,203.63447554666465,0.8264728997293815,FALSE
inv,inv,inv,log,Random Intercept,204.34957101022758,0.8274835346981017,FALSE
just,inv_sqrt,inv,log,Random Slope,204.7780399386729,0.899152661290336,FALSE
just,inv_sqrt,inv,log,Random Slope + Intercept,204.7780399386729,0.899152661290336,FALSE
log,inv,inv_sqrt,log,Random Intercept,204.94907812786894,0.8719826132344921,FALSE
inv,inv_sqrt,sqrt,log,Random Intercept,205.1369308109499,0.8557826031174186,FALSE
inv,sqrt,inv_sqrt,log,Random Intercept,205.18253118601098,0.8103834874916691,FALSE
inv,log,log,log,Random Intercept,205.23779862569066,0.8421067925909196,FALSE
just,inv,log,log,Random Slope,205.5633386993769,0.910119556468504,FALSE
just,inv,log,log,Random Slope + Intercept,205.5633386993769,0.910119556468504,FALSE
log,just,inv,log,Random Slope,205.695030650071,0.9315798933255581,FALSE
log,just,inv,log,Random Slope + Intercept,205.695030650071,0.9315798933255581,FALSE
inv_sqrt,log,inv_sqrt,log,Random Intercept,205.9093951056125,0.8408828566057327,FALSE
inv_sqrt,inv,sqrt,log,Random Intercept,206.07978492747722,0.8745902276422528,FALSE
inv,inv_sqrt,inv,log,Random Intercept,206.12500169503534,0.8131121324599369,FALSE
inv_sqrt,inv,inv,log,Random Intercept,206.21305896926532,0.8444351690432198,FALSE
inv,sqrt,log,log,Random Intercept,206.74241915433407,0.8283631689358233,FALSE
sqrt,just,inv_sqrt,log,Random Slope,206.77016586929136,0.9302347392418749,FALSE
sqrt,just,inv_sqrt,log,Random Slope + Intercept,206.77016586929136,0.9302347392418749,FALSE
log,inv_sqrt,inv_sqrt,log,Random Intercept,206.80707435093925,0.8623350056103594,FALSE
just,inv_sqrt,log,log,Random Slope,206.9499084902347,0.9066257578278508,FALSE
just,inv_sqrt,log,log,Random Slope + Intercept,206.9499084902347,0.9066257578278508,FALSE
