LDMC_trans,LMA_trans,CHL_trans,grt_trans,Model,AIC,BIC,AICc,R2,Singular_fit
sqrt,sqrt,log,log,Random Slope,210.0817833,248.702448,216.0077093,0.924791464,TRUE
sqrt,sqrt,log,log,Random Slope + Intercept,210.0817833,248.702448,216.0077093,0.924791464,TRUE
sqrt,sqrt,log,sqrt,Random Intercept,-283.2403604,-267.7920945,-282.3070271,0.86139355,FALSE
sqrt,sqrt,log,sqrt,Random Slope,-285.279884,-246.6592193,-279.3539581,0.958906817,TRUE
sqrt,sqrt,log,sqrt,Random Slope + Intercept,-285.279884,-246.6592193,-279.3539581,0.958906817,TRUE
sqrt,sqrt,log,inv,Random Intercept,1279.523219,1294.971485,1280.456553,0.615657758,FALSE
sqrt,sqrt,log,inv,Random Slope,1263.95289,1302.573555,1269.878816,0.810458648,TRUE
sqrt,sqrt,log,inv,Random Slope + Intercept,1263.95289,1302.573555,1269.878816,0.810458648,TRUE
sqrt,sqrt,log,inv_sqrt,Random Intercept,574.9286338,590.3768997,575.8619671,0.762581505,FALSE
sqrt,sqrt,log,inv_sqrt,Random Slope,553.9924499,592.6131145,559.9183758,0.860956372,TRUE
sqrt,sqrt,log,inv_sqrt,Random Slope + Intercept,553.9924499,592.6131145,559.9183758,0.860956372,TRUE
sqrt,sqrt,log,sq,Random Intercept,-875.025824,-859.5775581,-874.0924906,0.753088443,FALSE
sqrt,sqrt,log,sq,Random Slope,-899.0620781,-860.4414134,-893.1361522,0.970292647,TRUE
sqrt,sqrt,log,sq,Random Slope + Intercept,-899.0620781,-860.4414134,-893.1361522,0.970292647,TRUE
sqrt,sqrt,log,cub,Random Intercept,-1294.991384,-1279.543118,-1294.058051,0.619964202,FALSE
sqrt,sqrt,log,cub,Random Slope,-1331.078607,-1292.457942,-1325.152681,0.965886791,TRUE
sqrt,sqrt,log,cub,Random Slope + Intercept,-1331.078607,-1292.457942,-1325.152681,0.965886791,TRUE
inv,sqrt,log,just,Random Intercept,-476.6319276,-461.1836617,-475.6985942,0.839621325,FALSE
inv,sqrt,log,just,Random Slope,-478.5340263,-439.9133617,-472.6081004,0.968944771,TRUE
inv,sqrt,log,just,Random Slope + Intercept,-478.5340263,-439.9133617,-472.6081004,0.968944771,TRUE
inv,sq,inv_sqrt,log,Random Slope + Intercept,209.9784093,248.599074,215.9043352,0.864684708,FALSE
inv,sqrt,log,log,Random Slope,208.6788669,247.2995316,214.6047928,0.862957701,TRUE
inv,sqrt,log,log,Random Slope + Intercept,208.6788669,247.2995316,214.6047928,0.862957701,TRUE
inv,sqrt,log,sqrt,Random Intercept,-296.0482729,-280.600007,-295.1149396,0.848677863,FALSE
inv,sqrt,log,sqrt,Random Slope,-290.6877549,-252.0670902,-284.761829,0.922247388,FALSE
inv,sqrt,log,sqrt,Random Slope + Intercept,-290.6877549,-252.0670902,-284.761829,0.922247388,FALSE
inv,sqrt,log,inv,Random Intercept,1266.053505,1281.501771,1266.986839,0.60294563,FALSE
inv,sqrt,log,inv,Random Slope,1256.609814,1295.230478,1262.53574,0.641761242,TRUE
inv,sqrt,log,inv,Random Slope + Intercept,1256.609814,1295.230478,1262.53574,0.641761242,TRUE
inv,sqrt,log,inv_sqrt,Random Intercept,562.266058,577.7143239,563.1993914,0.738697509,FALSE
inv,sqrt,log,inv_sqrt,Random Slope,550.3218219,588.9424865,556.2477478,0.790765585,TRUE
inv,sqrt,log,inv_sqrt,Random Slope + Intercept,550.3218219,588.9424865,556.2477478,0.790765585,TRUE
inv,sqrt,log,sq,Random Intercept,-889.6923547,-874.2440889,-888.7590214,0.792366977,FALSE
inv,sqrt,log,sq,Random Slope,-906.6106994,-867.9900347,-900.6847735,0.919628454,FALSE
inv,sqrt,log,sq,Random Slope + Intercept,-906.6106994,-867.9900347,-900.6847735,0.919628454,FALSE
inv,sqrt,log,cub,Random Intercept,-1308.392856,-1292.94459,-1307.459523,0.722271017,FALSE
inv,sqrt,log,cub,Random Slope,-1340.607893,-1301.987229,-1334.681968,0.926306967,TRUE
inv,sqrt,log,cub,Random Slope + Intercept,-1340.607893,-1301.987229,-1334.681968,0.926306967,TRUE
inv_sqrt,sqrt,log,just,Random Intercept,-473.2051582,-457.7568923,-472.2718248,0.844079733,FALSE
inv_sqrt,sqrt,log,just,Random Slope,-476.6619873,-438.0413226,-470.7360614,0.966374785,TRUE
inv_sqrt,sqrt,log,just,Random Slope + Intercept,-476.6619873,-438.0413226,-470.7360614,0.966374785,TRUE
just,sqrt,inv_sqrt,log,Random Slope,210.2792938,248.8999585,216.2052197,0.844283332,FALSE
just,sqrt,inv_sqrt,log,Random Slope + Intercept,210.2792938,248.8999585,216.2052197,0.844283332,FALSE
sqrt,inv_sqrt,inv_sqrt,log,Random Intercept,210.3076454,225.7559112,211.2409787,0.864516724,FALSE
inv_sqrt,sqrt,log,sqrt,Random Intercept,-293.155645,-277.7073792,-292.2223117,0.857188929,FALSE
inv_sqrt,sqrt,log,sqrt,Random Slope,-290.1044749,-251.4838102,-284.1785489,0.956037525,TRUE
inv_sqrt,sqrt,log,sqrt,Random Slope + Intercept,-290.1044749,-251.4838102,-284.1785489,0.956037525,TRUE
inv_sqrt,sqrt,log,inv,Random Intercept,1269.37009,1284.818356,1270.303423,0.617011955,FALSE
inv_sqrt,sqrt,log,inv,Random Slope,1257.379442,1296.000106,1263.305368,0.760631747,TRUE
inv_sqrt,sqrt,log,inv,Random Slope + Intercept,1257.379442,1296.000106,1263.305368,0.760631747,TRUE
inv_sqrt,sqrt,log,inv_sqrt,Random Intercept,565.1894404,580.6377063,566.1227738,0.753803427,FALSE
inv_sqrt,sqrt,log,inv_sqrt,Random Slope,550.7394396,589.3601042,556.6653655,0.78666185,FALSE
inv_sqrt,sqrt,log,inv_sqrt,Random Slope + Intercept,550.7394396,589.3601042,556.6653655,0.78666185,FALSE
inv_sqrt,sqrt,log,sq,Random Intercept,-885.789974,-870.3417081,-884.8566406,0.785576294,FALSE
inv_sqrt,sqrt,log,sq,Random Slope,-908.1425056,-869.5218409,-902.2165796,0.973631605,TRUE
inv_sqrt,sqrt,log,sq,Random Slope + Intercept,-908.1425056,-869.5218409,-902.2165796,0.973631605,TRUE
inv_sqrt,sqrt,log,cub,Random Intercept,-1304.639807,-1289.191541,-1303.706473,0.698917926,FALSE
inv_sqrt,sqrt,log,cub,Random Slope,-1341.53164,-1302.910975,-1335.605714,0.97018776,TRUE
inv_sqrt,sqrt,log,cub,Random Slope + Intercept,-1341.53164,-1302.910975,-1335.605714,0.97018776,TRUE
sq,sqrt,log,just,Random Intercept,-442.3671455,-426.9188796,-441.4338122,0.802153911,FALSE
sq,sqrt,log,just,Random Slope,-442.5935536,-403.9728889,-436.6676277,0.839231274,TRUE
sq,sqrt,log,just,Random Slope + Intercept,-442.5935536,-403.9728889,-436.6676277,0.839231274,TRUE
sq,inv,inv_sqrt,log,Random Slope,210.5052689,249.1259335,216.4311948,0.914681952,FALSE
sq,sqrt,log,log,Random Slope,223.2977682,261.9184329,229.2236941,0.935491132,TRUE
sq,sqrt,log,log,Random Slope + Intercept,223.2977682,261.9184329,229.2236941,0.935491132,TRUE
sq,sqrt,log,sqrt,Random Intercept,-262.7096302,-247.2613644,-261.7762969,0.834256539,FALSE
sq,sqrt,log,sqrt,Random Slope,-267.2649419,-228.6442773,-261.339016,0.927232022,TRUE
sq,sqrt,log,sqrt,Random Slope + Intercept,-267.2649419,-228.6442773,-261.339016,0.927232022,TRUE
sq,sqrt,log,inv,Random Intercept,1298.769626,1314.217891,1299.702959,0.543276475,FALSE
sq,sqrt,log,inv,Random Slope,1299.066909,1337.687574,1304.992835,0.891357063,TRUE
sq,sqrt,log,inv,Random Slope + Intercept,1299.066909,1337.687574,1304.992835,0.891357063,TRUE
sq,sqrt,log,inv_sqrt,Random Intercept,594.7752738,610.2235397,595.7086072,0.719231341,FALSE
sq,sqrt,log,inv_sqrt,Random Slope,582.5874215,621.2080862,588.5133474,0.935857709,TRUE
sq,sqrt,log,inv_sqrt,Random Slope + Intercept,582.5874215,621.2080862,588.5133474,0.935857709,TRUE
sq,sqrt,log,sq,Random Intercept,-857.0524232,-841.6041573,-856.1190899,0.670136963,FALSE
sq,sqrt,log,sq,Random Slope,-856.1694151,-817.5487505,-850.2434892,0.885713546,TRUE
sq,sqrt,log,sq,Random Slope + Intercept,-856.1694151,-817.5487505,-850.2434892,0.885713546,TRUE
sq,sqrt,log,cub,Random Intercept,-1280.374942,-1264.926676,-1279.441609,0.489580793,FALSE
sq,sqrt,log,cub,Random Slope,-1281.16962,-1242.548955,-1275.243694,0.800820646,TRUE
sq,sqrt,log,cub,Random Slope + Intercept,-1281.16962,-1242.548955,-1275.243694,0.800820646,TRUE
cub,sqrt,log,just,Random Intercept,-430.1885127,-414.7402468,-429.2551794,0.767091259,FALSE
cub,sqrt,log,just,Random Slope,-421.0879832,-382.4673185,-415.1620573,0.999019704,TRUE
cub,sqrt,log,just,Random Slope + Intercept,-421.0879832,-382.4673185,-415.1620573,0.999019704,TRUE
sq,inv,inv_sqrt,log,Random Slope + Intercept,210.5052689,249.1259335,216.4311948,0.914681952,FALSE
cub,sqrt,log,log,Random Slope,235.795681,274.4163456,241.7216069,0.95591407,TRUE
cub,sqrt,log,log,Random Slope + Intercept,235.795681,274.4163456,241.7216069,0.95591407,TRUE
cub,sqrt,log,sqrt,Random Intercept,-249.7256142,-234.2773483,-248.7922809,0.803044778,FALSE
cub,sqrt,log,sqrt,Random Slope,-252.0058483,-213.3851836,-246.0799224,0.986867214,TRUE
cub,sqrt,log,sqrt,Random Slope + Intercept,-252.0058483,-213.3851836,-246.0799224,0.986867214,TRUE
cub,sqrt,log,inv,Random Intercept,1310.556586,1326.004852,1311.489919,0.485770724,FALSE
cub,sqrt,log,inv,Random Slope,1320.600903,1359.221568,1326.526829,0.996641794,TRUE
cub,sqrt,log,inv,Random Slope + Intercept,1320.600903,1359.221568,1326.526829,0.996641794,TRUE
cub,sqrt,log,inv_sqrt,Random Intercept,607.3179499,622.7662158,608.2512832,0.671639115,FALSE
cub,sqrt,log,inv_sqrt,Random Slope,599.1578046,637.7784693,605.0837305,0.996887597,TRUE
cub,sqrt,log,inv_sqrt,Random Slope + Intercept,599.1578046,637.7784693,605.0837305,0.996887597,TRUE
cub,sqrt,log,sq,Random Intercept,-847.0260683,-831.5778024,-846.0927349,0.623119062,FALSE
cub,sqrt,log,sq,Random Slope,-838.4067784,-799.7861138,-832.4808525,0.975553876,TRUE
cub,sqrt,log,sq,Random Slope + Intercept,-838.4067784,-799.7861138,-832.4808525,0.975553876,TRUE
cub,sqrt,log,cub,Random Intercept,-1272.756433,-1257.308167,-1271.823099,0.463830878,FALSE
cub,sqrt,log,cub,Random Slope,-1261.492446,-1222.871781,-1255.56652,0.988872565,TRUE
cub,sqrt,log,cub,Random Slope + Intercept,-1261.492446,-1222.871781,-1255.56652,0.988872565,TRUE
just,inv,log,just,Random Intercept,-463.8274424,-448.3791766,-462.8941091,0.859148687,FALSE
just,inv,log,just,Random Slope,-466.0801511,-427.4594864,-460.1542251,0.905756745,FALSE
just,inv,log,just,Random Slope + Intercept,-466.0801511,-427.4594864,-460.1542251,0.905756745,FALSE
inv,log,inv,log,Random Intercept,210.5717825,226.0200484,211.5051159,0.7955498,FALSE
inv,just,log,log,Random Intercept,210.7606533,226.2089192,211.6939866,0.813375082,FALSE
inv,sqrt,sqrt,log,Random Intercept,210.7906051,226.238871,211.7239385,0.831734759,FALSE
just,inv,log,sqrt,Random Intercept,-285.2613089,-269.813043,-284.3279755,0.883183413,FALSE
just,inv,log,sqrt,Random Slope,-287.6002631,-248.9795984,-281.6743372,0.935605219,TRUE
just,inv,log,sqrt,Random Slope + Intercept,-287.6002631,-248.9795984,-281.6743372,0.935605219,TRUE
just,inv,log,inv,Random Intercept,1283.77742,1299.225686,1284.710754,0.649233326,FALSE
just,inv,log,inv,Random Slope,1273.220512,1311.841177,1279.146438,0.729623937,TRUE
just,inv,log,inv,Random Slope + Intercept,1273.220512,1311.841177,1279.146438,0.729623937,TRUE
just,inv,log,inv_sqrt,Random Intercept,578.3935231,593.841789,579.3268565,0.795300597,FALSE
just,inv,log,inv_sqrt,Random Slope,559.157606,597.7782707,565.0835319,0.796752352,FALSE
just,inv,log,inv_sqrt,Random Slope + Intercept,559.157606,597.7782707,565.0835319,0.796752352,FALSE
just,inv,log,sq,Random Intercept,-874.6154094,-859.1671435,-873.682076,0.764955094,FALSE
just,inv,log,sq,Random Slope,-883.4339346,-844.8132699,-877.5080086,0.715003174,FALSE
just,inv,log,sq,Random Slope + Intercept,-883.4339346,-844.8132699,-877.5080086,0.715003174,FALSE
just,inv,log,cub,Random Intercept,-1293.97124,-1278.522974,-1293.037907,0.61773739,FALSE
just,inv,log,cub,Random Slope,-1306.769153,-1268.148489,-1300.843228,0.551777276,TRUE
just,inv,log,cub,Random Slope + Intercept,-1306.769153,-1268.148489,-1300.843228,0.551777276,TRUE
log,inv,log,just,Random Intercept,-475.9878383,-460.5395724,-475.054505,0.873236486,FALSE
log,inv,log,just,Random Slope,-475.9771451,-437.3564804,-470.0512192,0.960020382,TRUE
log,inv,log,just,Random Slope + Intercept,-475.9771451,-437.3564804,-470.0512192,0.960020382,TRUE
inv,just,log,log,Random Slope,210.9078575,249.5285222,216.8337834,0.840578106,FALSE
log,inv,log,log,Random Slope,201.4243352,240.0449998,207.3502611,0.918763402,TRUE
log,inv,log,log,Random Slope + Intercept,201.4243352,240.0449998,207.3502611,0.918763402,TRUE
log,inv,log,sqrt,Random Intercept,-297.050384,-281.6021181,-296.1170507,0.890126623,FALSE
log,inv,log,sqrt,Random Slope,-294.0772144,-255.4565497,-288.1512884,0.953659732,TRUE
log,inv,log,sqrt,Random Slope + Intercept,-294.0772144,-255.4565497,-288.1512884,0.953659732,TRUE
log,inv,log,inv,Random Intercept,1272.81711,1288.265376,1273.750443,0.674011432,FALSE
log,inv,log,inv,Random Slope,1257.703351,1296.324015,1263.629277,0.788952008,TRUE
log,inv,log,inv,Random Slope + Intercept,1257.703351,1296.324015,1263.629277,0.788952008,TRUE
log,inv,log,inv_sqrt,Random Intercept,567.3402584,582.7885243,568.2735917,0.80459064,FALSE
log,inv,log,inv_sqrt,Random Slope,546.773427,585.3940917,552.6993529,0.852093868,TRUE
log,inv,log,inv_sqrt,Random Slope + Intercept,546.773427,585.3940917,552.6993529,0.852093868,TRUE
log,inv,log,sq,Random Intercept,-886.0966814,-870.6484155,-885.163348,0.807807266,FALSE
log,inv,log,sq,Random Slope,-900.7507388,-862.1300741,-894.8248129,0.921221647,TRUE
log,inv,log,sq,Random Slope + Intercept,-900.7507388,-862.1300741,-894.8248129,0.921221647,TRUE
log,inv,log,cub,Random Intercept,-1303.68387,-1288.235604,-1302.750537,0.709156766,FALSE
log,inv,log,cub,Random Slope,-1331.634524,-1293.01386,-1325.708598,0.921388494,TRUE
log,inv,log,cub,Random Slope + Intercept,-1331.634524,-1293.01386,-1325.708598,0.921388494,TRUE
sqrt,inv,log,just,Random Intercept,-471.4437341,-455.9954682,-470.5104008,0.868348381,FALSE
sqrt,inv,log,just,Random Slope,-472.1796285,-433.5589638,-466.2537026,0.943244928,TRUE
sqrt,inv,log,just,Random Slope + Intercept,-472.1796285,-433.5589638,-466.2537026,0.943244928,TRUE
inv,just,log,log,Random Slope + Intercept,210.9078575,249.5285222,216.8337834,0.840578106,FALSE
sqrt,inv,log,log,Random Slope,201.4013806,240.0220452,207.3273065,0.926143246,TRUE
sqrt,inv,log,log,Random Slope + Intercept,201.4013806,240.0220452,207.3273065,0.926143246,TRUE
sqrt,inv,log,sqrt,Random Intercept,-292.8406888,-277.3924229,-291.9073555,0.8888008,FALSE
sqrt,inv,log,sqrt,Random Slope,-288.5782799,-249.9576152,-282.6523539,0.90845306,TRUE
sqrt,inv,log,sqrt,Random Slope + Intercept,-288.5782799,-249.9576152,-282.6523539,0.90845306,TRUE
sqrt,inv,log,inv,Random Intercept,1276.774767,1292.223033,1277.708101,0.667367985,FALSE
sqrt,inv,log,inv,Random Slope,1261.671955,1300.29262,1267.597881,0.777148747,TRUE
sqrt,inv,log,inv,Random Slope + Intercept,1261.671955,1300.29262,1267.597881,0.777148747,TRUE
sqrt,inv,log,inv_sqrt,Random Intercept,571.2137391,586.662005,572.1470724,0.803985855,FALSE
sqrt,inv,log,inv_sqrt,Random Slope,547.5902281,586.2108928,553.516154,0.865986458,TRUE
sqrt,inv,log,inv_sqrt,Random Slope + Intercept,547.5902281,586.2108928,553.516154,0.865986458,TRUE
sqrt,inv,log,sq,Random Intercept,-881.6729285,-866.2246626,-880.7395951,0.789267533,FALSE
sqrt,inv,log,sq,Random Slope,-897.8089516,-859.1882869,-891.8830257,0.925248059,TRUE
sqrt,inv,log,sq,Random Slope + Intercept,-897.8089516,-859.1882869,-891.8830257,0.925248059,TRUE
sqrt,inv,log,cub,Random Intercept,-1300.005081,-1284.556815,-1299.071748,0.66702955,FALSE
sqrt,inv,log,cub,Random Slope,-1328.319319,-1289.698654,-1322.393393,0.925151775,TRUE
sqrt,inv,log,cub,Random Slope + Intercept,-1328.319319,-1289.698654,-1322.393393,0.925151775,TRUE
inv,inv,log,just,Random Intercept,-486.485799,-471.0375332,-485.5524657,0.870546935,FALSE
inv,inv,log,just,Random Slope,-484.0027946,-445.3821299,-478.0768686,0.941973805,TRUE
inv,inv,log,just,Random Slope + Intercept,-484.0027946,-445.3821299,-478.0768686,0.941973805,TRUE
sqrt,inv,log,log,Random Intercept,211.1090589,226.5573248,212.0423922,0.880061352,FALSE
inv,inv,log,log,Random Slope,199.7863271,238.4069918,205.7122531,0.860393242,TRUE
inv,inv,log,log,Random Slope + Intercept,199.7863271,238.4069918,205.7122531,0.860393242,TRUE
inv,inv,log,sqrt,Random Intercept,-306.203955,-290.7556891,-305.2706216,0.880312973,FALSE
inv,inv,log,sqrt,Random Slope,-298.7525159,-260.1318512,-292.82659,0.943816738,TRUE
inv,inv,log,sqrt,Random Slope + Intercept,-298.7525159,-260.1318512,-292.82659,0.943816738,TRUE
inv,inv,log,inv,Random Intercept,1263.160286,1278.608552,1264.093619,0.653767854,FALSE
inv,inv,log,inv,Random Slope,1257.547913,1296.168577,1263.473838,0.565534691,TRUE
inv,inv,log,inv,Random Slope + Intercept,1257.547913,1296.168577,1263.473838,0.565534691,TRUE
inv,inv,log,inv_sqrt,Random Intercept,558.5341625,573.9824284,559.4674958,0.782375371,FALSE
inv,inv,log,inv_sqrt,Random Slope,546.389522,585.0101867,552.315448,0.697599869,TRUE
inv,inv,log,inv_sqrt,Random Slope + Intercept,546.389522,585.0101867,552.315448,0.697599869,TRUE
inv,inv,log,sq,Random Intercept,-897.5666911,-882.1184253,-896.6333578,0.82654593,FALSE
inv,inv,log,sq,Random Slope,-911.9244049,-873.3037403,-905.998479,0.944168268,TRUE
inv,inv,log,sq,Random Slope + Intercept,-911.9244049,-873.3037403,-905.998479,0.944168268,TRUE
inv,inv,log,cub,Random Intercept,-1314.600378,-1299.152112,-1313.667045,0.762013838,FALSE
inv,inv,log,cub,Random Slope,-1341.546583,-1302.925918,-1335.620657,0.92001578,TRUE
inv,inv,log,cub,Random Slope + Intercept,-1341.546583,-1302.925918,-1335.620657,0.92001578,TRUE
inv_sqrt,inv,log,just,Random Intercept,-482.8651484,-467.4168826,-481.9318151,0.873827071,FALSE
inv_sqrt,inv,log,just,Random Slope,-482.4229715,-443.8023069,-476.4970456,0.961937514,TRUE
inv_sqrt,inv,log,just,Random Slope + Intercept,-482.4229715,-443.8023069,-476.4970456,0.961937514,TRUE
log,log,inv_sqrt,log,Random Intercept,211.4542509,226.9025168,212.3875842,0.849828409,FALSE
inv_sqrt,inv,log,log,Random Slope,199.1106754,237.7313401,205.0366013,0.907309968,TRUE
inv_sqrt,inv,log,log,Random Slope + Intercept,199.1106754,237.7313401,205.0366013,0.907309968,TRUE
inv_sqrt,inv,log,sqrt,Random Intercept,-303.3354113,-287.8871454,-302.402078,0.887175552,FALSE
inv_sqrt,inv,log,sqrt,Random Slope,-297.9120453,-259.2913806,-291.9861194,0.954076833,TRUE
inv_sqrt,inv,log,sqrt,Random Slope + Intercept,-297.9120453,-259.2913806,-291.9861194,0.954076833,TRUE
inv_sqrt,inv,log,inv,Random Intercept,1266.431364,1281.87963,1267.364697,0.669027266,FALSE
inv_sqrt,inv,log,inv,Random Slope,1252.80265,1291.423314,1258.728576,0.757620107,TRUE
inv_sqrt,inv,log,inv,Random Slope + Intercept,1252.80265,1291.423314,1258.728576,0.757620107,TRUE
inv_sqrt,inv,log,inv_sqrt,Random Intercept,561.2885606,576.7368265,562.221894,0.797131862,FALSE
inv_sqrt,inv,log,inv_sqrt,Random Slope,543.8859397,582.5066044,549.8118656,0.822712271,TRUE
inv_sqrt,inv,log,inv_sqrt,Random Slope + Intercept,543.8859397,582.5066044,549.8118656,0.822712271,TRUE
inv_sqrt,inv,log,sq,Random Intercept,-893.2892792,-877.8410133,-892.3559459,0.820068483,FALSE
inv_sqrt,inv,log,sq,Random Slope,-909.2039591,-870.5832944,-903.2780332,0.964417281,TRUE
inv_sqrt,inv,log,sq,Random Slope + Intercept,-909.2039591,-870.5832944,-903.2780332,0.964417281,TRUE
inv_sqrt,inv,log,cub,Random Intercept,-1310.449987,-1295.001721,-1309.516654,0.740798272,FALSE
inv_sqrt,inv,log,cub,Random Slope,-1338.835346,-1300.214681,-1332.90942,0.95120863,TRUE
inv_sqrt,inv,log,cub,Random Slope + Intercept,-1338.835346,-1300.214681,-1332.90942,0.95120863,TRUE
sq,inv,log,just,Random Intercept,-449.7946755,-434.3464096,-448.8613421,0.830179776,FALSE
sq,inv,log,just,Random Slope,-449.6062761,-410.9856114,-443.6803501,0.881762672,TRUE
sq,inv,log,just,Random Slope + Intercept,-449.6062761,-410.9856114,-443.6803501,0.881762672,TRUE
log,inv,inv,log,Random Intercept,211.4563513,226.9046172,212.3896847,0.854905413,FALSE
sq,inv,log,log,Random Slope,218.8568639,257.4775286,224.7827898,0.919555435,TRUE
sq,inv,log,log,Random Slope + Intercept,218.8568639,257.4775286,224.7827898,0.919555435,TRUE
sq,inv,log,sqrt,Random Intercept,-270.577364,-255.1290982,-269.6440307,0.860807232,FALSE
sq,inv,log,sqrt,Random Slope,-273.1278697,-234.507205,-267.2019437,0.890418694,TRUE
sq,inv,log,sqrt,Random Slope + Intercept,-273.1278697,-234.507205,-267.2019437,0.890418694,TRUE
sq,inv,log,inv,Random Intercept,1296.736807,1312.185073,1297.670141,0.5874277,FALSE
sq,inv,log,inv,Random Slope,1285.909717,1324.530381,1291.835643,0.672544739,TRUE
sq,inv,log,inv,Random Slope + Intercept,1285.909717,1324.530381,1291.835643,0.672544739,TRUE
